mileage,make,model,fuel,gear,offerType,price,hp,year
16900,53,648,4,0,4,15900,102.0,2018
83526,54,320,1,1,4,15950,116.0,2018
65478,34,214,1,0,4,15999,116.0,2018
82800,5,18,6,0,4,16300,136.0,2018
10448,41,340,6,1,4,16790,131.0,2018
54900,4,84,6,0,4,16900,95.0,2018
92435,54,320,1,1,4,16950,116.0,2018
20647,22,353,4,0,4,16990,141.0,2018
37000,53,144,4,0,4,17900,98.0,2018
66000,4,85,6,0,4,17990,150.0,2018
15878,54,320,6,0,4,18450,125.0,2018
8982,41,241,6,0,4,18700,110.0,2018
60150,54,320,6,1,4,18950,125.0,2018
64424,54,320,1,0,4,19450,150.0,2018
25587,34,221,6,1,4,19499,192.0,2018
35990,47,107,6,0,4,19550,116.0,2018
20683,55,638,1,0,4,33780,150.0,2020
16162,48,375,6,0,4,33841,190.0,2020
5777,36,181,6,0,0,33870,194.0,2020
12107,54,108,6,0,4,33908,190.0,2020
12851,54,450,6,0,4,33998,218.0,2020
9853,54,450,4,0,4,34390,218.0,2020
4183,54,559,6,0,4,34420,150.0,2020
13108,55,613,1,0,4,34480,190.0,2020
20238,54,543,1,0,4,34720,150.0,2020
50,48,431,6,0,3,34745,245.0,2020
14900,4,85,4,0,0,34750,204.0,2020
8350,43,26,6,0,1,34890,181.0,2020
9190,54,346,2,0,4,34920,204.0,2020
5681,48,375,6,0,4,34928,190.0,2020
9986,4,85,6,0,4,34950,150.0,2020
6000,20,415,6,0,0,34950,165.0,2020
10,47,388,6,0,3,34950,300.0,2020
8000,20,380,4,0,4,34950,224.0,2020
3500,55,613,6,0,0,34970,163.0,2020
156459,20,415,6,1,4,7745,160.0,2011
229000,54,585,1,0,4,7750,170.0,2011
152000,54,585,6,1,4,7799,140.0,2011
170800,40,419,1,1,4,7900,90.0,2011
133000,54,585,6,1,4,7900,105.0,2011
125700,20,327,6,1,4,7900,125.0,2011
126000,54,324,1,0,4,7900,140.0,2011
111000,4,84,1,1,4,7900,90.0,2011
101655,54,324,6,0,4,7980,122.0,2011
89172,22,618,6,1,4,7980,140.0,2011
82102,43,29,6,0,4,7990,156.0,2011
108350,43,26,1,0,4,7990,163.0,2011
86875,47,99,6,1,4,7990,125.0,2011
69598,20,284,6,1,4,7990,135.0,2011
110998,5,32,6,1,4,7999,170.0,2011
80000,47,99,6,0,4,7999,160.0,2011
124500,37,79,6,0,4,8100,116.0,2011
147000,54,447,6,1,4,8200,122.0,2011
210842,4,86,1,1,4,8500,143.0,2012
100000,22,666,1,0,4,8590,136.0,2012
77600,41,110,6,1,4,8600,140.0,2012
205764,54,580,1,0,4,8600,140.0,2012
50000,15,257,6,1,4,8600,105.0,2012
89679,53,112,4,0,4,8690,99.0,2012
63000,55,518,6,1,4,8800,145.0,2012
53400,11,153,6,0,4,8850,156.0,2012
99769,41,104,1,1,4,8880,163.0,2012
57300,54,324,6,0,4,8900,105.0,2012
220885,37,138,1,0,4,8950,170.0,2012
77500,20,145,6,1,4,8950,125.0,2012
53500,20,125,6,1,4,8979,90.0,2012
34900,20,125,6,1,4,8990,90.0,2012
123559,54,454,6,0,4,8990,179.0,2012
92272,22,670,6,1,4,8990,135.0,2012
123814,54,447,1,1,4,8990,105.0,2012
123814,54,450,1,1,4,8990,105.0,2012
42000,41,406,6,1,4,8990,140.0,2012
79988,40,478,6,1,4,9488,117.0,2013
83465,20,125,6,1,4,9490,125.0,2013
84367,28,193,6,0,4,9590,135.0,2013
116700,41,110,6,0,4,9643,140.0,2013
127500,48,555,6,1,4,9690,125.0,2013
105000,54,580,6,1,4,9690,122.0,2013
64000,9,242,6,1,4,9700,140.0,2013
110700,34,214,1,0,4,9700,111.0,2013
196900,41,655,1,0,4,9700,165.0,2013
114400,54,320,6,1,4,9780,105.0,2013
101383,48,649,1,1,4,9800,140.0,2013
117000,40,478,6,1,4,9850,117.0,2013
88523,41,653,1,1,4,9890,125.0,2013
71000,54,324,6,0,4,9900,105.0,2013
77500,54,320,6,0,4,9900,105.0,2013
126000,54,320,1,1,4,9900,150.0,2013
88000,54,324,1,0,4,9900,140.0,2013
149711,40,478,6,1,4,9945,117.0,2013
91000,4,85,6,1,4,9950,105.0,2013
99948,20,286,6,1,4,9950,125.0,2013
231000,54,237,1,1,4,9950,109.0,2014
54140,46,188,6,1,4,9950,90.0,2014
107826,54,320,6,1,4,9990,105.0,2014
68100,54,320,6,1,4,9990,86.0,2014
164750,54,450,1,1,4,9990,140.0,2014
157599,20,286,1,1,4,9990,116.0,2014
48629,41,110,6,1,4,9990,140.0,2014
120000,54,539,6,1,4,9995,125.0,2014
137400,54,585,1,1,4,9999,105.0,2014
137125,54,585,6,1,4,10290,140.0,2014
148300,47,388,1,1,4,10300,150.0,2014
70000,20,286,6,1,4,10400,150.0,2014
110148,41,96,6,1,4,10445,101.0,2014
122500,47,388,6,1,4,10450,122.0,2014
122000,41,655,6,1,4,10490,140.0,2014
108854,5,3,6,1,4,10490,136.0,2014
119969,55,610,6,1,4,10490,120.0,2014
66842,54,454,6,1,4,10490,110.0,2014
150000,4,84,1,1,4,10500,90.0,2014
91486,46,538,1,0,4,9290,110.0,2015
24500,22,662,6,0,4,9350,87.0,2015
62500,47,388,6,1,4,9350,86.0,2015
137533,41,653,1,1,4,9390,131.0,2015
95000,22,669,6,1,4,9450,90.0,2015
107000,20,145,1,0,4,9450,163.0,2015
96896,41,207,1,1,4,9480,105.0,2015
127726,41,655,1,1,4,9480,170.0,2015
216145,22,670,6,0,4,9490,166.0,2015
55257,53,112,6,1,4,9490,99.0,2015
179999,41,412,1,0,4,9495,136.0,2015
116889,54,320,1,1,4,9580,110.0,2015
188864,5,19,1,0,4,9680,190.0,2015
149433,41,352,1,1,4,9680,140.0,2015
119395,41,352,1,1,4,9680,170.0,2015
61927,41,110,6,1,4,9750,170.0,2015
65518,41,236,1,2,4,9780,95.0,2015
68600,19,51,6,1,4,8650,69.0,2016
82360,20,327,1,1,4,8680,120.0,2016
169433,41,110,1,1,4,8680,160.0,2016
118740,46,405,1,1,4,8680,131.0,2016
133685,11,328,1,1,4,8680,120.0,2016
181888,48,431,1,0,4,8700,150.0,2016
105521,20,125,1,1,4,8750,95.0,2016
176873,41,655,1,0,4,8780,131.0,2016
167561,41,412,1,1,4,8780,136.0,2016
86600,41,236,6,1,4,8780,69.0,2016
82210,41,96,6,1,4,8790,87.0,2016
83692,43,446,1,1,4,8799,75.0,2016
49000,47,348,6,1,4,8800,75.0,2016
213000,28,189,1,0,4,8800,141.0,2016
20000,43,667,2,0,4,8815,67.0,2016
99289,11,149,1,1,4,8880,99.0,2016
224587,20,415,1,1,4,8890,150.0,2016
192000,20,415,1,1,4,8900,120.0,2016
168000,54,183,1,1,4,8900,102.0,2016
84200,19,445,6,1,4,6450,69.0,2017
49500,54,671,6,1,4,6490,60.0,2017
46900,48,201,6,1,4,6490,60.0,2017
45200,54,671,6,1,4,6490,60.0,2017
24000,54,671,6,1,4,6550,60.0,2017
45000,57,661,6,1,4,6799,71.0,2017
37700,47,408,6,1,4,6900,60.0,2017
44656,39,547,6,1,4,6950,71.0,2017
59500,54,671,6,1,4,6970,60.0,2017
186673,41,110,1,1,4,6980,136.0,2017
196849,41,110,1,1,4,6980,110.0,2017
162274,41,110,1,1,4,6980,110.0,2017
41600,11,147,6,1,4,6980,69.0,2017
204062,41,207,1,1,4,6990,95.0,2017
222955,41,110,1,1,4,6990,136.0,2017
63000,48,201,6,1,4,6999,60.0,2018
45896,47,408,8,1,4,7450,68.0,2018
150533,41,110,1,1,4,7480,110.0,2018
171423,41,110,1,1,4,7480,110.0,2018
31800,54,671,6,1,4,7550,60.0,2018
154544,41,110,1,1,4,7680,110.0,2018
77181,41,236,1,1,4,7780,75.0,2018
29783,46,602,6,1,4,7850,69.0,2018
214687,41,110,1,0,4,7890,136.0,2018
26500,28,452,6,1,4,7950,67.0,2018
139430,41,110,1,0,4,7980,136.0,2018
186121,41,110,1,1,4,7980,110.0,2018
39177,22,662,6,1,4,7990,67.0,2018
79818,57,661,6,1,4,7990,71.0,2018
45000,54,671,6,1,4,7990,60.0,2018
59303,15,392,6,1,4,7990,73.0,2018
100000,20,284,1,1,4,7999,86.0,2018
109078,41,110,1,1,4,8280,110.0,2018
189031,47,388,1,1,4,8290,116.0,2018
25219,48,201,6,1,4,8350,60.0,2018
27250,43,15,6,1,4,10990,82.0,2019
4900,41,236,6,1,4,10990,90.0,2019
25419,22,663,6,1,4,10997,75.0,2019
26300,43,15,6,1,4,11190,110.0,2019
4600,19,49,6,1,4,11220,69.0,2019
27517,20,284,1,1,4,11280,86.0,2019
8453,41,96,6,1,4,11440,87.0,2019
34900,41,236,6,1,4,11450,90.0,2019
33692,15,535,6,1,4,11450,90.0,2019
59889,41,241,6,1,4,11470,83.0,2019
85416,41,110,1,1,4,11490,110.0,2019
8000,41,236,6,1,4,11490,90.0,2019
25900,20,284,6,1,4,11500,71.0,2019
22445,41,236,6,1,4,11680,90.0,2019
2000,11,149,6,1,0,11697,68.0,2019
20411,57,661,2,0,4,11749,82.0,2019
75949,41,110,1,1,4,11790,110.0,2019
13770,20,366,6,1,4,11850,86.0,2019
13850,57,660,6,1,4,11880,90.0,2019
10000,48,283,6,1,0,11900,75.0,2019
5000,22,662,6,0,4,12590,67.0,2020
5500,54,671,6,1,0,12680,60.0,2020
8450,39,547,6,0,4,12690,80.0,2020
11281,41,236,6,1,4,12740,75.0,2020
15892,41,236,6,1,4,12740,75.0,2020
20,48,283,6,1,3,12750,60.0,2020
10,19,49,6,1,3,12850,69.0,2020
3397,39,547,6,0,4,12890,80.0,2020
20,15,535,6,1,4,12916,101.0,2020
3155,19,49,6,1,3,12945,69.0,2020
10,19,49,6,1,3,12945,69.0,2020
3000,19,49,6,1,3,12945,69.0,2020
1500,11,149,6,1,4,12950,82.0,2020
50200,20,284,1,1,1,12950,86.0,2020
100,20,284,6,1,1,12950,95.0,2020
7500,46,204,6,1,0,12980,72.0,2020
15,19,49,6,0,3,12990,69.0,2020
2500,39,547,6,0,4,12990,80.0,2020
7368,19,445,6,1,4,12990,69.0,2020
15,48,283,6,1,4,15985,95.0,2021
10,15,392,6,0,4,15990,91.0,2021
20,46,280,6,1,3,15990,101.0,2021
10,19,51,4,1,3,15990,69.0,2021
5,53,648,6,1,3,15990,72.0,2021
10,46,652,2,0,4,15990,109.0,2021
10,28,554,6,1,0,15990,84.0,2021
20,19,49,6,0,3,15990,69.0,2021
10,28,495,6,1,3,15990,84.0,2021
10,48,283,6,1,4,16250,95.0,2021
20,48,283,6,1,3,16350,95.0,2021
50,22,663,6,1,4,16399,84.0,2021
8452,54,454,6,1,0,16450,80.0,2021
10,46,204,6,1,4,16490,91.0,2021
181443,47,99,1,1,4,4299,105.0,2011
195000,54,324,6,1,4,4299,86.0,2011
145000,41,406,6,1,4,4300,120.0,2011
194000,41,110,1,1,4,4300,165.0,2011
45500,11,147,6,1,4,4300,68.0,2011
128450,41,236,1,1,4,4325,95.0,2011
174900,15,392,6,1,4,4350,84.0,2011
225000,4,85,6,1,4,4397,105.0,2011
113000,19,49,6,1,4,4400,69.0,2011
74000,46,204,6,1,4,4400,75.0,2011
101978,57,661,6,0,4,4400,61.0,2011
200000,41,352,1,1,4,4400,160.0,2011
148298,48,503,6,1,4,4400,86.0,2011
167000,20,415,1,1,4,4450,116.0,2011
92000,57,661,6,0,4,4450,71.0,2011
94000,41,110,6,1,4,4450,140.0,2011
137000,20,284,6,1,4,4480,60.0,2011
183600,22,665,1,1,4,4490,90.0,2011
120790,20,415,6,1,4,4490,160.0,2011
98000,40,407,6,1,4,4490,98.0,2011
146000,11,153,6,1,4,4900,120.0,2012
147700,20,284,1,1,4,4950,95.0,2012
85730,15,535,6,1,4,4980,84.0,2012
134000,39,206,6,0,4,4980,95.0,2012
82000,41,236,6,1,4,4990,69.0,2012
131750,54,454,1,1,4,4990,75.0,2012
145300,20,284,1,1,4,4990,69.0,2012
45296,9,549,6,1,4,4990,68.0,2012
62000,54,671,6,1,4,4990,60.0,2012
189000,41,653,1,1,4,4990,165.0,2012
189000,41,655,1,1,4,4990,165.0,2012
131128,54,454,6,1,4,4990,69.0,2012
89675,20,284,6,1,4,4990,60.0,2012
148000,20,286,6,1,4,4990,150.0,2012
93000,43,15,6,1,4,4990,95.0,2012
99250,20,284,6,1,4,4995,60.0,2012
90000,22,663,6,1,4,4999,86.0,2012
102000,54,454,6,1,4,4999,60.0,2012
218199,54,320,1,1,4,4999,105.0,2012
140000,46,538,6,0,4,4999,140.0,2012
89100,47,348,6,1,4,5900,86.0,2013
62000,53,119,6,1,4,5900,68.0,2013
97000,48,503,6,1,4,5900,86.0,2013
133393,47,348,6,1,4,5950,105.0,2013
73000,43,15,6,1,4,5950,95.0,2013
109200,48,503,6,1,4,5970,86.0,2013
131000,46,204,1,1,4,5980,90.0,2013
77000,19,49,6,1,4,5990,69.0,2013
146000,41,110,6,1,4,5990,101.0,2013
128000,41,406,6,1,4,5990,101.0,2013
61590,47,408,6,1,4,5990,60.0,2013
53000,46,405,1,1,4,5990,110.0,2013
40000,48,201,6,1,4,5990,75.0,2013
133950,46,538,6,1,4,5990,116.0,2013
110000,41,110,6,1,4,5990,101.0,2013
94000,20,284,6,1,4,5990,60.0,2013
77000,41,236,6,1,4,5990,87.0,2013
103000,47,348,6,1,4,5995,105.0,2013
41000,41,236,6,1,4,5999,69.0,2013
65000,20,125,6,1,4,5999,90.0,2013
200000,54,320,1,1,4,6200,105.0,2014
150000,41,110,1,1,4,6200,110.0,2014
107900,48,492,6,1,4,6200,86.0,2014
70200,54,671,6,1,4,6200,75.0,2014
56000,41,236,6,1,4,6200,86.0,2014
32900,46,652,2,0,4,6250,58.0,2014
62000,19,49,6,1,4,6250,69.0,2014
80000,41,236,6,1,4,6280,87.0,2014
8150,39,547,6,1,4,6295,71.0,2014
90000,19,445,6,1,4,6350,69.0,2014
44000,19,445,6,1,4,6390,69.0,2014
98700,41,236,6,1,4,6400,101.0,2014
210000,20,594,1,1,4,6400,95.0,2014
109144,46,405,1,1,4,6450,110.0,2014
48651,22,662,6,1,4,6478,67.0,2014
94690,40,407,6,1,4,6490,80.0,2014
70000,54,454,6,1,4,6490,60.0,2014
82500,46,204,6,1,4,6495,73.0,2014
102000,22,669,6,1,4,6499,125.0,2014
73572,57,661,6,0,4,6500,71.0,2014
94493,51,557,6,1,4,6500,94.0,2015
32600,11,147,6,1,4,6500,69.0,2015
85000,43,15,6,1,4,6550,82.0,2015
63041,54,671,6,1,4,6580,60.0,2015
66800,41,236,6,1,4,6590,69.0,2015
35526,46,602,6,1,4,6590,71.0,2015
31490,43,1,6,1,4,6590,69.0,2015
104000,11,149,6,1,4,6599,82.0,2015
81380,22,662,6,1,4,6600,87.0,2015
55000,15,535,6,1,4,6655,90.0,2015
60100,41,96,6,1,4,6690,69.0,2015
73390,40,407,6,1,4,6699,80.0,2015
113386,11,131,1,1,4,6700,75.0,2015
87070,22,665,1,1,4,6700,128.0,2015
115900,41,110,1,1,4,6750,110.0,2015
114859,11,131,1,1,4,6790,75.0,2015
117716,11,131,1,1,4,6790,75.0,2015
56850,47,408,6,1,4,6795,60.0,2015
92000,20,284,6,1,4,6800,101.0,2015
70000,19,445,6,1,4,5800,69.0,2016
60000,19,445,6,1,4,5950,69.0,2016
89329,54,671,6,1,4,5979,60.0,2016
52266,54,671,6,1,4,5980,60.0,2016
93000,20,284,6,1,4,5990,60.0,2016
84815,41,236,6,1,4,5990,69.0,2016
88900,47,408,6,1,4,5995,60.0,2016
58000,19,426,6,1,4,5999,69.0,2016
99000,46,602,6,1,4,5999,71.0,2016
48000,22,662,6,1,4,6099,67.0,2016
140000,11,149,1,1,4,6150,99.0,2016
63871,46,602,6,1,4,6190,71.0,2016
161600,41,236,6,1,4,6190,90.0,2016
78000,48,201,6,1,4,6299,75.0,2016
135400,41,236,1,1,4,6300,95.0,2016
180000,20,286,1,1,4,6350,95.0,2016
77082,48,201,6,1,4,6350,60.0,2016
122000,19,467,6,1,4,6400,69.0,2016
122000,19,469,6,1,4,6400,69.0,2016
31681,54,671,6,1,4,6400,60.0,2016
17200,5,664,4,0,4,23400,170.0,2017
52240,5,36,6,1,4,23450,252.0,2017
57000,31,509,1,1,4,23499,150.0,2017
74771,48,555,1,0,4,23555,190.0,2017
18000,41,352,6,0,4,23800,165.0,2017
88730,5,57,1,0,4,23860,190.0,2017
59147,31,506,1,0,4,23890,150.0,2017
132000,5,37,1,0,4,23999,313.0,2017
29682,36,181,1,0,4,24229,175.0,2017
42164,5,32,6,0,4,24320,184.0,2017
41620,5,57,1,1,4,24450,190.0,2017
80000,5,36,4,0,4,24499,252.0,2017
80000,5,36,6,0,4,24499,252.0,2017
53466,55,614,1,0,4,24500,190.0,2017
110629,48,375,1,0,4,24600,190.0,2017
53000,37,165,1,0,4,24999,136.0,2017
57200,43,50,6,0,4,25390,165.0,2017
60334,5,19,1,0,4,25430,190.0,2017
35800,34,224,6,0,4,25930,192.0,2017
8000,41,191,6,0,4,25990,170.0,2017
26591,51,534,6,1,4,18700,140.0,2018
7724,34,209,6,0,4,18888,136.0,2018
34534,4,85,6,1,4,18930,150.0,2018
64648,5,32,1,0,4,18950,190.0,2018
102150,5,31,1,0,4,18950,150.0,2018
19050,34,436,6,0,4,18990,102.0,2018
30149,54,447,6,1,4,19460,150.0,2018
13644,54,183,6,1,4,19460,125.0,2018
95462,54,326,1,0,4,19460,184.0,2018
10000,41,352,6,1,4,19480,140.0,2018
10000,41,653,6,1,4,19800,140.0,2018
7200,41,412,6,0,4,19800,140.0,2018
20612,34,434,6,1,4,19830,102.0,2018
45850,53,117,6,0,4,19880,147.0,2018
30018,34,434,6,1,4,19930,102.0,2018
45000,34,434,6,1,4,19930,102.0,2018
25803,34,434,6,1,4,19960,102.0,2018
73215,4,470,6,0,4,19990,150.0,2018
14900,41,352,6,1,4,19990,165.0,2018
4500,41,352,6,1,4,19990,165.0,2018
60000,36,69,1,0,4,22999,184.0,2019
8080,41,340,6,1,4,23550,131.0,2019
4500,41,340,6,0,4,23800,131.0,2019
60000,37,258,1,0,4,23999,150.0,2019
9852,41,412,6,0,0,24450,140.0,2019
18350,5,18,6,0,4,24500,140.0,2019
6484,53,461,4,0,4,24500,122.0,2019
2133,48,537,6,0,4,24600,150.0,2019
51300,41,352,1,0,4,24980,170.0,2019
28680,47,111,6,0,4,25480,150.0,2019
32990,5,18,1,0,4,25700,150.0,2019
5477,5,664,2,0,4,25860,170.0,2019
14662,20,315,1,0,4,25900,150.0,2019
80304,53,314,6,0,4,25990,200.0,2019
27000,4,86,4,0,4,25999,150.0,2019
13143,20,415,1,0,4,26200,190.0,2019
33636,53,483,6,1,4,26370,175.0,2019
22044,53,235,4,0,4,26400,184.0,2019
8364,36,181,1,0,4,26900,150.0,2019
9485,36,69,6,0,4,27400,194.0,2019
15,4,85,6,0,3,36900,150.0,2021
4,4,85,4,0,3,36900,204.0,2021
11,4,85,1,0,3,36900,150.0,2021
80000,34,433,6,1,4,6000,75.0,2011
146400,46,335,6,1,4,6100,131.0,2011
131000,54,326,6,1,4,6200,122.0,2011
173100,54,320,1,1,4,6200,105.0,2011
33740,20,284,6,1,4,6275,82.0,2011
99800,54,454,6,1,4,6290,86.0,2011
68223,54,454,6,1,4,6299,60.0,2011
178000,36,48,6,1,4,6299,150.0,2011
91000,41,406,6,1,4,6349,120.0,2011
45232,51,557,6,0,4,6390,94.0,2011
111500,54,320,6,1,4,6390,86.0,2011
150000,41,352,1,1,4,6390,131.0,2011
140500,54,320,6,1,4,6390,105.0,2011
154000,41,352,1,1,4,6399,131.0,2011
134000,4,85,6,1,4,6400,125.0,2011
49000,11,153,6,1,4,6400,95.0,2011
65300,46,538,6,1,4,6440,110.0,2011
132530,54,454,6,1,4,6450,105.0,2011
96000,5,3,6,1,4,6450,122.0,2011
181662,41,653,6,1,4,6950,116.0,2012
98000,46,335,1,0,4,6950,110.0,2012
98000,46,538,1,0,4,6950,110.0,2012
85854,54,320,1,1,4,6950,105.0,2012
144000,41,110,6,1,4,6950,179.0,2012
120850,53,621,6,1,4,6990,99.0,2012
59129,57,661,6,0,4,6990,71.0,2012
73190,47,348,6,1,4,6990,105.0,2012
161000,54,585,1,0,4,6990,105.0,2012
33400,48,283,6,1,4,6990,86.0,2012
206000,5,30,1,1,4,6990,116.0,2012
114000,48,431,1,1,4,6990,140.0,2012
170000,55,612,1,0,4,6990,150.0,2012
93966,41,406,6,1,4,6990,120.0,2012
3000,54,671,6,1,4,6990,60.0,2012
111100,54,320,6,1,4,6990,105.0,2012
120521,54,326,6,1,4,6995,105.0,2012
154650,41,352,1,1,4,6998,160.0,2012
55000,54,454,6,1,4,6999,69.0,2012
208011,5,4,1,1,4,6999,143.0,2012
149000,20,286,6,1,4,7990,150.0,2013
74000,41,96,6,1,4,7990,87.0,2013
158000,47,388,6,1,4,7990,140.0,2013
79000,41,110,6,1,4,7990,140.0,2013
103000,48,431,6,1,4,7990,105.0,2013
26000,53,621,6,1,4,7990,99.0,2013
112152,54,454,1,1,4,7995,90.0,2013
103937,43,15,1,1,4,7997,114.0,2013
102200,41,653,1,0,4,7999,165.0,2013
56350,54,454,6,1,4,7999,90.0,2013
150000,48,492,6,0,4,7999,122.0,2013
40000,22,669,6,1,4,7999,90.0,2013
58600,43,15,6,1,4,7999,82.0,2013
223000,20,596,1,1,4,8000,101.0,2013
150000,54,326,1,1,4,8000,105.0,2013
93288,36,24,6,1,4,8100,105.0,2013
40950,54,324,6,1,4,8100,105.0,2013
132170,54,320,1,1,4,8150,105.0,2013
128893,55,610,1,1,4,8200,114.0,2013
68000,41,110,6,0,4,8290,140.0,2013
71900,34,433,6,1,4,8199,75.0,2014
83663,46,405,6,1,4,8199,110.0,2014
69000,43,15,1,1,4,8200,114.0,2014
63320,20,284,6,1,4,8338,101.0,2014
72000,46,335,6,1,4,8399,132.0,2014
100000,43,12,1,1,4,8400,92.0,2014
123650,41,406,6,0,4,8450,140.0,2014
166265,54,320,1,1,4,8450,110.0,2014
81209,47,100,6,1,4,8450,105.0,2014
65000,47,348,6,1,4,8490,86.0,2014
150000,41,352,1,1,4,8497,163.0,2014
38000,46,405,6,1,4,8500,116.0,2014
38200,46,204,6,1,4,8500,73.0,2014
88480,22,669,6,1,4,8540,90.0,2014
119000,41,653,6,1,4,8599,140.0,2014
55000,22,665,6,1,4,8699,120.0,2014
53600,20,272,6,1,4,8700,125.0,2014
212000,4,85,1,1,4,8890,150.0,2015
80000,54,183,1,1,4,8900,75.0,2015
62480,43,12,6,1,4,8900,82.0,2015
62301,46,188,1,1,4,8900,90.0,2015
92000,11,151,1,1,4,8900,99.0,2015
136000,21,203,1,1,4,8900,120.0,2015
68000,54,454,6,1,4,8950,60.0,2015
80500,41,110,1,1,4,8990,110.0,2015
19765,11,147,6,1,4,8990,69.0,2015
25000,47,348,6,1,4,8990,95.0,2015
74750,28,193,6,1,4,8990,135.0,2015
36991,41,96,6,1,4,8990,69.0,2015
53000,15,257,6,1,4,8999,114.0,2015
67500,41,110,6,1,4,8999,140.0,2015
101000,34,437,1,1,4,8999,95.0,2015
70620,40,465,6,1,4,9300,116.0,2015
85500,54,454,1,1,4,9350,75.0,2015
131150,54,320,1,0,4,9390,110.0,2015
74950,49,582,1,1,4,8480,116.0,2016
8500,43,1,6,1,4,8490,69.0,2016
28100,20,284,6,1,4,8490,60.0,2016
41500,19,581,6,1,4,8500,95.0,2016
79000,34,433,6,1,4,8500,75.0,2016
30518,53,648,6,1,4,8510,69.0,2016
33300,20,125,6,1,4,8550,101.0,2016
74500,20,595,1,1,4,8590,75.0,2016
81000,20,286,1,1,4,8590,105.0,2016
50000,54,671,6,1,4,8591,75.0,2016
23000,20,284,6,1,4,8600,80.0,2016
40000,57,660,6,0,4,8690,71.0,2016
63588,43,15,6,1,4,8699,82.0,2016
66371,28,495,6,1,4,8790,84.0,2016
43530,43,15,6,1,4,8800,82.0,2016
63419,54,454,6,1,4,8800,60.0,2016
41000,41,236,6,1,4,8840,90.0,2016
106379,46,405,1,1,4,8880,110.0,2016
60000,47,348,6,1,4,8890,90.0,2016
38211,48,201,6,1,4,6650,60.0,2017
51491,48,201,6,1,4,6666,60.0,2017
34246,54,671,6,1,4,6689,60.0,2017
34067,48,201,6,1,4,6720,60.0,2017
66663,54,671,6,1,4,6748,60.0,2017
181468,48,283,1,1,4,6777,90.0,2017
29586,54,671,6,1,4,6780,60.0,2017
68500,54,671,6,1,0,6789,60.0,2017
49896,54,671,6,1,4,6790,60.0,2017
59674,54,671,6,1,4,6795,60.0,2017
67400,54,671,6,1,4,6800,60.0,2017
34000,53,119,6,1,4,6840,69.0,2017
42927,54,671,6,1,4,6848,60.0,2017
49712,54,671,6,1,4,6849,60.0,2017
40307,54,671,6,1,4,6849,60.0,2017
54901,54,671,6,1,4,6880,60.0,2017
63500,54,671,6,1,0,6889,60.0,2017
34658,54,671,6,1,4,6890,60.0,2017
41835,54,671,6,1,4,6890,60.0,2017
29517,54,671,6,1,4,6898,60.0,2017
17450,28,452,6,1,4,7900,67.0,2018
59210,54,671,6,1,4,7989,60.0,2018
21200,53,119,6,1,4,7990,69.0,2018
22000,54,671,6,1,4,7990,60.0,2018
29800,48,201,6,1,4,7997,60.0,2018
59969,54,671,6,1,4,7997,60.0,2018
123865,54,671,6,1,4,7997,90.0,2018
11390,53,119,6,1,4,8220,72.0,2018
11095,39,547,6,1,4,8300,71.0,2018
42000,48,283,6,1,4,8390,75.0,2018
25500,46,602,6,1,4,8400,90.0,2018
48200,53,119,6,1,4,8450,69.0,2018
65500,53,119,6,1,4,8450,69.0,2018
12700,39,547,6,1,4,8490,71.0,2018
28951,57,660,6,1,4,8490,71.0,2018
75489,54,671,6,1,4,8495,90.0,2018
125900,48,283,1,1,4,8500,105.0,2018
57922,41,372,6,1,4,8590,75.0,2018
110800,46,204,1,1,4,8640,90.0,2018
54497,54,671,6,1,4,8677,60.0,2018
8745,46,204,6,1,0,9960,76.0,2019
8852,46,204,6,1,0,9960,76.0,2019
6478,46,204,6,1,0,9960,90.0,2019
21000,41,236,6,1,4,9965,90.0,2019
15924,19,52,6,1,4,9980,69.0,2019
8800,19,52,6,1,4,9980,69.0,2019
39550,22,663,6,1,4,9980,75.0,2019
15190,53,119,6,1,4,9990,72.0,2019
35666,43,15,6,1,4,10085,83.0,2019
27122,43,15,6,1,4,10085,83.0,2019
5500,46,602,6,1,4,10200,92.0,2019
18250,57,660,6,1,4,10300,71.0,2019
39880,22,663,6,1,4,10360,75.0,2019
38118,22,663,6,1,4,10390,75.0,2019
33359,53,648,6,1,4,10440,72.0,2019
15555,43,1,6,1,4,10485,72.0,2019
13899,43,15,6,1,4,10485,83.0,2019
27998,43,15,6,1,4,10485,83.0,2019
6985,43,15,6,1,4,10485,83.0,2019
8600,11,147,6,1,4,10490,72.0,2019
12349,47,388,6,1,4,21650,131.0,2020
8491,47,388,6,0,4,22450,150.0,2020
20,36,400,2,0,3,22495,145.0,2020
25000,37,296,6,1,4,22880,122.0,2020
16326,47,388,6,1,4,22960,150.0,2020
11326,47,388,6,0,4,22960,150.0,2020
12430,47,388,1,0,0,22960,116.0,2020
8905,20,286,6,0,0,22993,125.0,2020
11404,37,296,6,1,4,23880,122.0,2020
12500,47,388,6,0,0,23960,150.0,2020
25,22,353,4,0,3,23990,105.0,2020
10748,47,388,1,0,0,24250,116.0,2020
20,22,353,4,0,4,24444,141.0,2020
11663,47,388,6,0,4,24450,150.0,2020
15430,47,388,6,0,4,24450,150.0,2020
20085,54,580,6,1,4,24450,131.0,2020
17271,54,559,6,1,4,24450,150.0,2020
20810,47,388,6,0,4,24650,150.0,2020
